tahun,bulan,kota_kabupaten,kecamatan,kelurahan,jenis_kelamin ,jumlah
2020,06,JAKARTA PUSAT,TANAH ABANG,GELORA,Perempuan,1
2020,06,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Perempuan,30
2020,06,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Perempuan,23
2020,06,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Perempuan,28
2020,06,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Perempuan,48
2020,06,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Perempuan,13
2020,06,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Perempuan,10
2020,06,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Perempuan,19
2020,06,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Perempuan,9
2020,06,JAKARTA PUSAT,JOHAR BARU,GALUR,Perempuan,7
2020,06,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Perempuan,23
2020,06,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Perempuan,101
2020,06,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Perempuan,7
2020,06,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Perempuan,24
2020,06,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Perempuan,76
2020,06,JAKARTA UTARA,PENJARINGAN,PLUIT,Perempuan,22
2020,06,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Perempuan,33
2020,06,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Perempuan,63
2020,06,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Perempuan,31
2020,06,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Perempuan,33
2020,06,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Perempuan,72
2020,06,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Perempuan,52
2020,06,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Perempuan,59
2020,06,JAKARTA UTARA,KOJA,KOJA,Perempuan,33
2020,06,JAKARTA UTARA,KOJA,TUGU UTARA,Perempuan,78
2020,06,JAKARTA UTARA,KOJA,LAGOA,Perempuan,51
2020,06,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Perempuan,36
2020,06,JAKARTA UTARA,KOJA,TUGU SELATAN,Perempuan,55
2020,06,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Perempuan,37
2020,06,JAKARTA UTARA,CILINCING,CILINCING,Perempuan,33
2020,06,JAKARTA UTARA,CILINCING,SUKAPURA,Perempuan,122
2020,06,JAKARTA UTARA,CILINCING,MARUNDA,Perempuan,18
2020,06,JAKARTA UTARA,CILINCING,KALI BARU,Perempuan,83
2020,06,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Perempuan,35
2020,06,JAKARTA UTARA,CILINCING,ROROTAN,Perempuan,32
2020,06,JAKARTA UTARA,CILINCING,SEMPER BARAT,Perempuan,91
2020,06,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Perempuan,24
2020,06,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Perempuan,58
2020,06,JAKARTA UTARA,PADEMANGAN,ANCOL,Perempuan,44
2020,06,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Perempuan,18
2020,06,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Perempuan,33
2020,06,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Perempuan,36
2020,06,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Perempuan,31
2020,06,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Perempuan,92
2020,06,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Perempuan,81
2020,06,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Perempuan,36
2020,06,JAKARTA BARAT,CENGKARENG,KAPUK,Perempuan,139
2020,06,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Perempuan,66
2020,06,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Perempuan,24
2020,06,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Perempuan,11
2020,06,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Perempuan,21
2020,06,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Perempuan,20
2020,06,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Perempuan,21
2020,06,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Perempuan,31
2020,06,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Perempuan,48
2020,06,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Perempuan,8
2020,06,JAKARTA BARAT,TAMAN SARI,KRUKUT,Perempuan,5
2020,06,JAKARTA BARAT,TAMAN SARI,MAPHAR,Perempuan,10
2020,06,JAKARTA BARAT,TAMAN SARI,TANGKI,Perempuan,16
2020,06,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Perempuan,7
2020,06,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Perempuan,19
2020,06,JAKARTA BARAT,TAMAN SARI,GLODOK,Perempuan,2
2020,06,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Perempuan,15
2020,06,JAKARTA BARAT,TAMBORA,TAMBORA,Perempuan,13
2020,06,JAKARTA BARAT,TAMBORA,KALI ANYAR,Perempuan,21
2020,06,JAKARTA BARAT,TAMBORA,DURI UTARA,Perempuan,23
2020,06,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Perempuan,28
2020,06,JAKARTA BARAT,TAMBORA,KERENDANG,Perempuan,16
2020,06,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Perempuan,32
2020,06,JAKARTA BARAT,TAMBORA,ANGKE,Perempuan,37
2020,06,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Perempuan,18
2020,06,JAKARTA BARAT,TAMBORA,PEKOJAN,Perempuan,17
2020,06,JAKARTA BARAT,TAMBORA,ROA MALAKA,Perempuan,3
2020,06,JAKARTA BARAT,TAMBORA,DURI SELATAN,Perempuan,16
2020,06,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Perempuan,48
2020,06,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Perempuan,23
2020,06,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Perempuan,20
2020,06,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Perempuan,14
2020,06,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Perempuan,39
2020,06,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Perempuan,30
2020,06,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Perempuan,14
2020,06,JAKARTA BARAT,KALI DERES,KALIDERES,Perempuan,109
2020,06,JAKARTA BARAT,KALI DERES,SEMANAN,Perempuan,75
2020,06,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Perempuan,94
2020,06,JAKARTA BARAT,KALI DERES,KAMAL,Perempuan,34
2020,06,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Perempuan,60
2020,06,JAKARTA BARAT,PAL MERAH,PALMERAH,Perempuan,46
2020,06,JAKARTA BARAT,PAL MERAH,SLIPI,Perempuan,15
2020,06,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Perempuan,11
2020,06,JAKARTA BARAT,PAL MERAH,JATI PULO,Perempuan,20
2020,06,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Perempuan,35
2020,06,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Perempuan,19
2020,06,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Perempuan,45
2020,06,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Perempuan,42
2020,06,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Perempuan,26
2020,06,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Perempuan,36
2020,06,JAKARTA BARAT,KEMBANGAN,JOGLO,Perempuan,25
2020,06,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Perempuan,25
2020,06,JAKARTA SELATAN,TEBET,TEBET TIMUR,Perempuan,18
2020,06,JAKARTA SELATAN,TEBET,TEBET BARAT,Perempuan,12
2020,06,JAKARTA SELATAN,TEBET,MENTENG DALAM,Perempuan,25
2020,06,JAKARTA SELATAN,TEBET,KEBON BARU,Perempuan,30
2020,06,JAKARTA SELATAN,TEBET,BUKIT DURI,Perempuan,39
2020,06,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Perempuan,12
2020,06,JAKARTA SELATAN,TEBET,MANGGARAI,Perempuan,27
2020,06,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Perempuan,2
2020,06,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Perempuan,3
2020,06,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Perempuan,17
2020,06,JAKARTA SELATAN,SETIA BUDI,KARET,Perempuan,8
2020,06,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Perempuan,29
2020,06,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Perempuan,20
2020,06,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Perempuan,0
2020,06,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Perempuan,4
2020,06,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Perempuan,6
2020,06,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Perempuan,12
2020,06,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Perempuan,29
2020,06,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Perempuan,24
2020,06,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Perempuan,8
2020,06,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Perempuan,19
2020,06,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Perempuan,17
2020,06,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Perempuan,53
2020,06,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Perempuan,31
2020,06,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Perempuan,44
2020,06,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Perempuan,20
2020,06,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Perempuan,48
2020,06,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Perempuan,43
2020,06,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Perempuan,56
2020,06,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Perempuan,40
2020,06,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Perempuan,23
2020,06,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Perempuan,33
2020,06,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Perempuan,34
2020,06,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perempuan,53
2020,06,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perempuan,29
2020,06,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perempuan,36
2020,06,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perempuan,17
2020,06,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perempuan,23
2020,06,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Perempuan,6
2020,06,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perempuan,11
2020,06,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Perempuan,19
2020,06,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Perempuan,1
2020,06,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Perempuan,11
2020,06,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Perempuan,1
2020,06,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Perempuan,8
2020,06,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Perempuan,4
2020,06,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Perempuan,35
2020,06,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perempuan,34
2020,06,JAKARTA SELATAN,PANCORAN,PANCORAN,Perempuan,7
2020,06,JAKARTA SELATAN,PANCORAN,KALIBATA,Perempuan,44
2020,06,JAKARTA SELATAN,PANCORAN,RAWA JATI,Perempuan,16
2020,06,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perempuan,20
2020,06,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perempuan,24
2020,06,JAKARTA SELATAN,PANCORAN,CIKOKO,Perempuan,4
2020,06,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Perempuan,38
2020,06,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Perempuan,36
2020,06,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Perempuan,30
2020,06,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Perempuan,43
2020,06,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,26
2020,06,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,20
2020,06,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,16
2020,06,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,32
2020,06,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,33
2020,06,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,47
2020,06,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,49
2020,06,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,29
2020,06,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,34
2020,06,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,22
2020,06,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,Perempuan,17
2020,06,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,23
2020,06,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,15
2020,06,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perempuan,39
2020,06,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perempuan,44
2020,06,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perempuan,42
2020,06,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perempuan,24
2020,06,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perempuan,29
2020,06,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Perempuan,34
2020,06,JAKARTA TIMUR,PULO GADUNG,JATI,Perempuan,29
2020,06,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,28
2020,06,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,38
2020,06,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,13
2020,06,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,20
2020,06,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,34
2020,06,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,57
2020,06,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,28
2020,06,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,49
2020,06,JAKARTA TIMUR,KRAMATJATI,KRAMAT JATI,Perempuan,54
2020,06,JAKARTA TIMUR,KRAMATJATI,KAMPUNG TENGAH,Perempuan,41
2020,06,JAKARTA TIMUR,KRAMATJATI,DUKUH,Perempuan,18
2020,06,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Perempuan,51
2020,06,JAKARTA TIMUR,KRAMATJATI,BALE KAMBANG,Perempuan,33
2020,06,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Perempuan,56
2020,06,JAKARTA TIMUR,KRAMATJATI,CAWANG,Perempuan,24
2020,06,JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,32
2020,06,JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,52
2020,06,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,35
2020,06,JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,48
2020,06,JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,45
2020,06,JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,95
2020,06,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,43
2020,06,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,139
2020,06,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,121
2020,06,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,110
2020,06,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,28
2020,06,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,75
2020,06,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,60
2020,06,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,60
2020,06,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,78
2020,06,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,78
2020,06,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,24
2020,06,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,22
2020,06,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,40
2020,06,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,48
2020,06,JAKARTA TIMUR,MAKASAR,PINANG RANTI,Perempuan,28
2020,06,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,47
2020,06,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,46
2020,06,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,32
2020,06,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,61
2020,06,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,73
2020,06,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,37
2020,06,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,42
2020,06,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,36
2020,06,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,39
2020,06,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,30
2020,06,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,28
2020,06,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,15
2020,06,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,16
2020,06,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,17
2020,06,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,38
2020,06,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,21
